target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	43.157	0	0
ENSGALT00000092144.1	105	65.2143	0	0
ENSGALT00000097599.1	99	61.4691	0	0
ENSGALT00000096074.1	282	43.157	0	0
ENSGALT00000093123.1	285	44.0877	0	0
ENSGALT00000095759.1	297	48.1941	0	0
ENSGALT00000098150.1	207	28.0784	0	0
ENSGALT00000088071.2	171	25.9571	0	0
ENSGALT00000101747.1	111	70.4118	0	0
ENSGALT00000034018.5	285	44.0877	0	0
ENSGALT00000098775.1	282	43.157	0	0
ENSGALT00000105314.1	288	45.0734	0	0
ENSGALT00000103186.1	204	27.4485	0	0
ENSGALT00000095006.1	282	43.157	0	0
ENSGALT00000093599.1	297	48.1941	0	0
ENSGALT00000106599.1	288	45.0734	0	0
ENSGALT00000106076.1	288	45.0734	0	0
ENSGALT00000092569.1	207	28.0784	0	0
ENSGALT00000097506.1	282	43.157	0	0
ENSGALT00000102408.1	174	24.9781	0	0
ENSGALT00000085358.2	261	37.5467	0	0
ENSGALT00000090665.1	207	28.0784	0	0
ENSGALT00000104147.1	282	43.157	0	0
ENSGALT00000009519.6	312	54.2672	2	1.23569
ENSGALT00000107510.1	303	50.5332	0	0
ENSGALT00000102297.1	300	49.433	0	0
ENSGALT00000106260.1	300	49.433	0	0
ENSGALT00000091808.1	303	50.5332	0	0
ENSGALT00000107033.1	300	49.433	0	0
ENSGALT00000093063.1	303	50.5332	0	0
ENSGALT00000093463.1	303	50.5332	0	0
ENSGALT00000097156.1	300	49.433	0	0
ENSGALT00000107238.1	306	51.7162	0	0
ENSGALT00000103224.1	303	50.5332	0	0
ENSGALT00000076576.2	300	49.433	0	0
ENSGALT00000100705.1	303	50.5332	0	0
ENSGALT00000095032.1	297	48.1941	0	0
ENSGALT00000095957.1	300	49.433	0	0
ENSGALT00000104488.1	291	46.1526	0	0
ENSGALT00000090393.1	300	49.433	0	0
ENSGALT00000107783.1	300	49.433	0	0
ENSGALT00000101333.1	300	49.433	0	0
ENSGALT00000105767.1	300	49.433	0	0
ENSGALT00000103134.1	303	50.5332	0	0
ENSGALT00000091408.1	300	49.433	0	0
ENSGALT00000097586.1	300	49.433	0	0
ENSGALT00000091033.1	303	50.5332	0	0
ENSGALT00000107771.1	300	49.433	0	0
ENSGALT00000106915.1	303	50.5332	0	0
ENSGALT00000091553.1	303	50.5332	0	0
ENSGALT00000093743.1	303	50.5332	0	0
ENSGALT00000106326.1	303	50.5332	0	0
ENSGALT00000095681.1	300	49.433	0	0
ENSGALT00000106995.1	300	49.433	0	0
ENSGALT00000100646.1	300	49.433	0	0
ENSGALT00000096595.1	303	50.5332	0	0
ENSGALT00000097847.1	300	49.433	0	0
ENSGALT00000105763.1	303	50.5332	0	0
ENSGALT00000101575.1	300	49.433	0	0
ENSGALT00000107864.1	303	50.5332	0	0
ENSGALT00000105971.1	300	49.433	0	0
ENSGALT00000095502.1	303	50.5332	0	0
ENSGALT00000092747.1	300	49.433	0	0
ENSGALT00000091562.1	306	51.7162	0	0
ENSGALT00000094104.1	303	50.5332	0	0
ENSGALT00000090412.1	303	50.5332	0	0
ENSGALT00000101020.1	303	50.5332	0	0
ENSGALT00000102707.1	303	50.5332	0	0
ENSGALT00000093555.1	303	50.5332	0	0
ENSGALT00000096330.1	300	49.433	0	0
ENSGALT00000096025.1	300	49.433	0	0
ENSGALT00000107692.1	300	49.433	0	0
ENSGALT00000105196.1	303	50.5332	0	0
ENSGALT00000093144.1	300	49.433	0	0
ENSGALT00000095235.1	300	49.433	0	0
ENSGALT00000094112.1	300	49.433	0	0
ENSGALT00000100750.1	303	50.5332	0	0
ENSGALT00000105296.1	303	50.5332	0	0
ENSGALT00000098355.1	303	50.5332	0	0
ENSGALT00000098909.1	300	49.433	0	0
ENSGALT00000104847.1	303	50.5332	0	0
ENSGALT00000108026.1	303	50.5332	0	0
ENSGALT00000103665.1	303	50.5332	0	0
ENSGALT00000105628.1	303	50.5332	0	0
ENSGALT00000097081.1	300	49.433	0	0
ENSGALT00000105645.1	291	46.1526	0	0
ENSGALT00000098506.1	300	49.433	0	0
ENSGALT00000096927.1	303	50.5332	0	0
ENSGALT00000105629.1	303	50.5332	0	0
ENSGALT00000093613.1	300	49.433	0	0
ENSGALT00000099537.1	303	50.5332	0	0
ENSGALT00000092633.1	303	50.5332	0	0
ENSGALT00000104205.1	303	50.5332	0	0
ENSGALT00000108182.1	303	50.5332	0	0
ENSGALT00000091267.1	303	50.5332	0	0
ENSGALT00000101555.1	303	50.5332	0	0
ENSGALT00000103901.1	303	50.5332	1	0.6635
ENSGALT00000106578.1	303	50.5332	0	0
ENSGALT00000093220.1	348	73.9106	0	0
ENSGALT00000080481.1	975	658.859	9071	461.616
ENSGALT00000082968.2	1039	722.737	7272	337.358
ENSGALT00000053568.1	1548	1231.74	58148	1582.83
ENSGALT00000054328.1	684	372.113	19341	1742.69
ENSGALT00000054361.1	165	26.9823	109	135.446
ENSGALT00000076413.1	684	372.113	11344	1022.14
ENSGALT00000061564.1	784	469.703	42846	3058.47
ENSGALT00000049217.1	351	75.7698	2458	1087.68
ENSGALT00000079811.1	297	48.1941	364	253.236
ENSGALT00000063913.1	1378	1061.74	7242	228.696
ENSGALT00000047001.1	1818	1501.74	11976	267.384
ENSGALT00000053400.1	1143	826.737	11483	465.7
ENSGALT00000068151.1	522	218.1	555	85.3208
ENSGALT00000015774.6	2848	2531.74	2203	29.1752
ENSGALT00000107714.1	192	25.9555	0	0
ENSGALT00000087687.2	2219	1902.74	1154.45	20.343
ENSGALT00000007277.3	2291	1974.74	3801.55	64.5459
ENSGALT00000016200.6	2519	2202.74	2383	36.2726
ENSGALT00000057018.2	2043	1726.74	502.829	9.76364
ENSGALT00000064690.2	2193	1876.74	153.686	2.74567
ENSGALT00000103853.1	2238	1921.74	11.7238	0.204546
ENSGALT00000095972.1	1968	1651.74	68.761	1.39579
ENSGALT00000052654.2	3495	3178.74	9709	102.409
ENSGALT00000061915.3	970	653.872	910	46.6623
ENSGALT00000033572.5	2547	2230.74	497.254	7.47391
ENSGALT00000076955.2	2058	1741.74	142.746	2.74789
ENSGALT00000107965.1	2460	2143.74	1843.89	28.8391
ENSGALT00000080793.2	1206	889.737	692.947	26.113
ENSGALT00000001657.6	1354	1037.74	3467.83	112.044
ENSGALT00000038720.4	2784	2467.74	40.1688	0.545767
ENSGALT00000064754.2	2359	2042.74	8728	143.258
ENSGALT00000096825.1	3212	2895.74	4838.74	56.0261
ENSGALT00000089429.2	1386	1069.74	189.638	5.94384
ENSGALT00000085779.2	1599	1282.74	39	1.0194
ENSGALT00000057265.2	1520	1203.74	136.287	3.79613
ENSGALT00000069945.2	1266	949.737	1238.74	43.7317
ENSGALT00000093812.1	1700	1383.74	1159.97	28.1067
ENSGALT00000017109.6	1577	1260.74	406.001	10.7974
ENSGALT00000103291.1	2658	2341.74	20	0.286358
ENSGALT00000084934.2	2580	2263.74	0	0
